TransactionAmount_log,TransactionType,Channel,LoginAttempts,AccountBalance,AmountBalanceRatio,Cluster
5.768852104730449,Debit,Online,1.0,6501.56,0.0008873027557585503,0
4.316821224548606,Debit,ATM,1.0,363.9200000000001,0.011862006002793867,0
5.9677608204087464,Debit,Online,1.0,9748.48,0.0006121734691365353,0
5.387289320350301,Debit,ATM,1.0,1404.5299999999997,0.0038356527239336046,0
5.302508571166505,Debit,ATM,1.0,706.4400000000005,0.007505957436100729,0
4.04917284357538,Debit,ATM,1.0,5095.73,0.000794620759650646,0
5.521260897859579,Credit,Branch,1.0,3059.79,0.0018044574620669311,0
4.966892371148337,Debit,ATM,1.0,7844.23,0.0006331905580468323,0
6.92925254799296,Debit,ATM,1.0,1119.6099999999992,0.006188987726071375,0
4.446643277759854,Debit,Online,3.0,5313.97,0.0008367836622636213,0
7.3830884310576295,Debit,ATM,1.0,6227.99,0.0011854688962340087,0
5.813473599674474,Debit,ATM,1.0,6810.94,0.0008535493778646735,0
5.809912694016117,Debit,Online,1.0,1457.0699999999997,0.003987394355804546,0
5.471472035517174,Debit,Branch,1.0,813.6800000000003,0.006724353597864579,0
6.037393478996382,Credit,Branch,1.0,1518.8199999999997,0.003975055292261365,0
5.76916439003684,Debit,ATM,1.0,10269.78,0.0005617612441587141,0
5.953503040820864,Debit,Branch,1.0,672.79,0.00884897671013543,0
6.71127800106393,Credit,Branch,1.0,6024.8,0.0011139420397461848,0
6.164934544178619,Credit,Online,1.0,2158.59,0.002856000696832545,0
6.298434408467047,Credit,Branch,1.0,6011.8,0.001047678633431917,0
4.39197696552705,Debit,ATM,1.0,6372.58,0.0006891991886373116,0
3.8552409913291616,Debit,Branch,1.0,2569.56,0.0015003506403149416,0
5.7954496631820245,Debit,ATM,1.0,10585.48,0.000547490492937635,0
6.102088685565886,Debit,ATM,1.0,717.9899999999998,0.008498849128201489,0
4.041119578762556,Debit,Online,1.0,3689.65,0.0010952582436712047,0
5.071479499645555,Debit,Branch,1.0,1512.1599999999999,0.003353798208947599,0
4.626833825624118,Credit,Online,1.0,14389.45,0.00032154347981498905,0
6.719182222218092,Debit,Branch,4.0,9800.21,0.0006856161472271927,0
4.142658422500651,Debit,ATM,1.0,7014.69,0.0005905689948522402,0
3.339676525013905,Debit,ATM,1.0,3520.61,0.0009486073507184709,0
5.163299154869948,Debit,Online,1.0,4913.42,0.0010508564614604282,0
5.176771008468541,Debit,Branch,1.0,9155.35,0.000565436712792845,0
4.493120682179469,Debit,Online,1.0,2567.53,0.0017499778706296396,0
6.343739826702027,Debit,Online,1.0,3779.47,0.0016784733908988161,0
4.935264987071479,Credit,Online,1.0,4177.65,0.00118134955945814,0
6.126716334005255,Credit,Branch,1.0,7284.76,0.0008410320084675971,0
4.6290820060344045,Debit,Online,1.0,6530.59,0.0007088305966281294,0
5.709134792082811,Debit,Online,1.0,7895.54,0.00072308351196778,0
5.587023914046005,Debit,Online,1.0,6781.3,0.0008238868526750302,0
5.847998252082701,Debit,Online,1.0,2091.78,0.0027957042576561134,0
6.0222846894478685,Debit,ATM,1.0,11108.39,0.0005421383917423969,0
4.720372115676775,Debit,Branch,1.0,9088.36,0.0005193865687182567,0
5.760068285666793,Debit,ATM,1.0,4671.69,0.0012329731394132661,0
5.566931291907004,Debit,Branch,1.0,7534.73,0.0007388362014174713,0
4.5364629879783,Debit,ATM,1.0,6353.14,0.0007140505306002364,0
5.572382143040633,Debit,Branch,1.0,13587.52,0.00041011031763266755,0
4.182050142641207,Debit,ATM,1.0,1351.2399999999998,0.003094972131255818,0
5.539497280348345,Debit,ATM,5.0,2797.26,0.001980329779979825,0
6.014399518390478,Credit,Branch,3.0,1222.77,0.004918667875712979,0
5.17581069205524,Debit,ATM,1.0,3728.04,0.0013883463407189437,0
5.300664609616385,Debit,Online,1.0,6067.44,0.000873624561530977,0
3.952588967174808,Debit,Branch,1.0,4292.16,0.000920885746843987,0
6.079612777634675,Debit,ATM,1.0,3801.82,0.0015991321992185523,0
4.327174383125731,Credit,Branch,1.0,6353.22,0.0006810994083512063,0
5.213793801477383,Credit,Online,1.0,1251.85,0.004164871032051139,0
6.444703430020987,Debit,Online,1.0,11869.71,0.0005429537393938388,0
5.596160143762447,Debit,Online,1.0,9409.43,0.0005947395478537862,0
5.895146359434385,Debit,ATM,1.0,6003.59,0.0009819368676797385,0
6.329988249462264,Credit,Online,1.0,817.8299999999999,0.007739980496502359,0
5.866439727920136,Debit,ATM,2.0,3663.64,0.0016012598748563,0
4.893052238442539,Debit,Branch,1.0,319.64999999999964,0.015307530856959899,1
3.249211024664274,Credit,Online,1.0,478.22999999999956,0.0067942434072673814,0
6.506785053735233,Debit,Online,4.0,13446.81,0.0004838906070461879,0
4.397407736712184,Credit,Branch,1.0,8012.81,0.000548797205563546,0
2.2669579153508947,Debit,ATM,1.0,4201.22,0.0005395951450650892,0
5.192456725848528,Debit,ATM,1.0,8870.89,0.0005853366151364679,0
4.755484946646959,Debit,Branch,1.0,906.1999999999998,0.005247721194705044,0
5.091477681940357,Debit,Online,1.0,9286.37,0.0005482742645339144,0
6.298489582402894,Credit,Branch,1.0,2224.08,0.002831952799539613,0
5.763528279053155,Credit,Online,1.0,14639.28,0.0003937029880603936,0
5.64187160931645,Debit,Branch,1.0,9733.59,0.0005796290586839868,0
3.226447090364519,Debit,ATM,1.0,2756.2,0.001170614284291179,0
6.37647181331375,Debit,ATM,1.0,6655.15,0.0009581259345488517,0
5.922677011680996,Debit,ATM,1.0,3233.87,0.0018314517935721487,0
4.161535811762424,Debit,ATM,1.0,1676.5699999999997,0.002482172418544971,0
5.952437815139134,Debit,Online,1.0,8371.11,0.0007110691192850674,0
5.514113995199193,Credit,Branch,1.0,2611.64,0.0021113606757428597,0
3.907613296939446,Credit,Branch,1.0,552.0599999999995,0.007078240221954802,0
1.6389967146756446,Credit,Branch,1.0,6017.36,0.00027237803865405585,0
4.126973081713828,Debit,Branch,1.0,7281.46,0.0005667782397641764,0
6.014179595851196,Debit,Branch,1.0,6847.47,0.0008783068192851251,0
6.2645404671704,Debit,Branch,1.0,13017.7,0.0004812325116702581,0
4.700116663297045,Debit,ATM,1.0,7597.66,0.0006186268750242082,0
4.2631023230097185,Debit,Branch,1.0,7330.31,0.0005815719011895999,0
4.835011258750022,Debit,Online,1.0,6711.78,0.0007203768983413193,0
5.783948251679472,Debit,ATM,1.0,2248.06,0.002572862046242938,0
3.7059823620135983,Debit,Online,1.0,3524.68,0.0010514379637336004,0
5.0670156275323635,Credit,Branch,1.0,8332.58,0.0006080968472588029,0
4.410006521180839,Credit,Online,1.0,1814.48,0.00243045198689344,0
5.27207605534281,Debit,Branch,1.0,3886.77,0.0013564157527565187,0
2.8752581200861167,Debit,Online,1.0,7591.13,0.00037876549605733766,0
6.163420061652759,Debit,ATM,1.0,1484.31,0.0041523806089352,0
3.6941157209091826,Debit,ATM,4.0,9385.57,0.00039359524471169974,0
6.459513141517914,Debit,Branch,1.0,4202.92,0.0015369108004711907,0
5.0407764510082425,Credit,Branch,1.0,4813.12,0.00104729914296905,0
5.234312036572124,Debit,Branch,1.0,9716.68,0.0005386934669631585,0
6.469374340112315,Debit,Online,1.0,1980.62,0.003266337985130439,0
5.4278532878970704,Debit,Branch,1.0,10216.25,0.0005312960516722417,0
5.723585101952381,Debit,ATM,1.0,944.8299999999999,0.006057793573390264,0
5.455748374496865,Credit,Branch,1.0,7469.2,0.0007304327604691447,0
6.677247175804874,Debit,Online,1.0,13389.16,0.0004987054584308782,0
5.416944490306248,Debit,ATM,1.0,8475.47,0.0006391320469903861,0
5.374491060770879,Credit,ATM,1.0,991.6900000000005,0.005419527332901874,0
5.1026673795427495,Credit,Branch,1.0,6953.8,0.000733795533311573,0
5.278063637520769,Debit,Branch,1.0,1370.0299999999997,0.003852516833585335,0
3.1945831322991562,Debit,ATM,4.0,14851.28,0.00021510490222384493,0
5.43153621033426,Debit,Online,1.0,11505.35,0.00047208787306199157,0
5.564137192142683,Debit,Online,1.0,914.2799999999997,0.006085813090231217,0
4.10280864063423,Credit,Online,1.0,9955.88,0.00041209904505014284,0
3.9441028988915576,Debit,Online,1.0,4732.81,0.0008333533141813686,0
6.980959271240553,Debit,Branch,1.0,530.8599999999997,0.013150283071294509,1
4.735671994052249,Credit,Online,1.0,3807.84,0.001243663597748594,0
2.550226115908643,Debit,ATM,1.0,320.25,0.00796323533458448,0
5.799516806919395,Debit,Branch,1.0,12033.92,0.00048193080948842225,0
5.044972306500705,Debit,ATM,1.0,6109.55,0.0008257518649491171,0
5.457199691608229,Debit,Online,1.0,1691.88,0.0032255240865812014,0
4.9614450499054845,Debit,ATM,1.0,1697.67,0.00292250263590837,0
5.347250377657216,Debit,Branch,1.0,8359.5,0.0006396615081830943,0
7.037581064316722,Debit,ATM,1.0,1629.12,0.004319866593199029,0
5.5688787121914,Debit,ATM,1.0,6100.08,0.0009129189637169491,0
4.632882624554627,Debit,ATM,1.0,13872.03,0.0003339729386797963,0
4.602265972840701,Debit,ATM,1.0,10095.23,0.0004558852025006114,0
4.481645699702594,Debit,Branch,1.0,1504.9899999999998,0.002977857460647324,0
4.435448911169875,Debit,Branch,1.0,13182.11,0.0003364748823344319,0
5.593037116351469,Debit,Online,1.0,4330.04,0.001291682551743212,0
6.769699380486169,Debit,ATM,1.0,905.25,0.007478264988101288,0
5.045487504863466,Credit,ATM,1.0,6972.5,0.0007236267486357465,0
5.109031615952449,Debit,Branch,1.0,3553.69,0.0014376694691858353,0
6.632159867665503,Debit,ATM,1.0,6164.65,0.0010758372117905196,0
4.651672019639511,Debit,Online,1.0,9626.14,0.0004832333645302298,0
6.371475085743678,Debit,Online,1.0,6364.14,0.0010011525651136958,0
5.323302619241945,Debit,Online,1.0,4351.83,0.0012232331270386758,0
3.9983841710761894,Debit,Online,1.0,5773.5,0.0006925407761454051,0
7.01162868944695,Debit,Branch,1.0,9257.04,0.0007574374410660636,0
3.9880576917041437,Credit,Online,1.0,6335.58,0.0006294700235343117,0
4.7971945182434315,Debit,ATM,1.0,5403.79,0.0008877462888532942,0
5.401776074916267,Debit,Online,1.0,8135.31,0.0006639914244098385,0
4.78757507264335,Debit,ATM,1.0,9798.26,0.0004886148226973829,0
5.216673377507527,Debit,ATM,1.0,137.42000000000007,0.03796152945327875,1
6.756792844627935,Debit,Online,1.0,7015.46,0.0009631289815104026,0
2.522523513359307,Credit,Online,1.0,2356.71,0.0010703580471751878,0
4.1330843905380314,Debit,Branch,1.0,4294.44,0.0009624268567117178,0
4.64515983420425,Credit,Branch,1.0,9251.38,0.0005021045329673787,0
0.7929925155296615,Debit,Branch,1.0,7542.74,0.00010513321624894354,0
6.054861792237774,Credit,Online,1.0,9880.71,0.0006127962253964707,0
4.1264890155486675,Debit,ATM,1.0,6189.24,0.0006667198259476125,0
4.177612831405111,Debit,ATM,1.0,12540.18,0.0003331381871236917,0
6.261529851531596,Debit,Online,1.0,4586.11,0.0013653248290010993,0
3.936910720935925,Debit,Branch,1.0,1519.38,0.0025911297509071682,0
4.7102506624385985,Debit,Branch,1.0,1447.2600000000002,0.0032545988021746913,0
4.015842334067143,Credit,Branch,1.0,1131.4199999999996,0.003549382487549799,0
4.391481793444637,Debit,Online,1.0,10278.75,0.0004272388951423287,0
2.8786365016777435,Credit,Online,1.0,535.1499999999996,0.005379120810375343,0
7.334531679700015,Debit,Online,4.0,859.8599999999997,0.00852991379956212,0
4.243051882383293,Debit,Branch,1.0,13891.47,0.00030544297200965674,0
5.063607178862362,Debit,Branch,1.0,1545.77,0.003275783058837399,0
6.468288614197958,Credit,Online,1.0,1046.7399999999993,0.006179460624598065,0
5.797090651789853,Credit,Online,1.0,2840.45,0.0020409057197936288,0
4.299731391947051,Debit,Online,1.0,6216.77,0.0006916343039788122,0
5.874256346202441,Debit,Branch,1.0,10141.92,0.0005792055494622185,0
6.678191159865005,Credit,ATM,1.0,1404.06,0.004756343147629196,0
3.4085039568445934,Debit,ATM,1.0,7795.79,0.0004372236754510007,0
6.484589433059613,Debit,Online,1.0,3886.65,0.0016684263911229324,0
5.906532824319521,Credit,Online,1.0,1560.4499999999998,0.003785147120584278,0
4.802872844820349,Debit,Online,4.0,13566.58,0.000354022372979778,0
5.458478518671978,Debit,Online,1.0,4749.54,0.0011492646695618583,0
6.158757064882177,Debit,ATM,1.0,1044.33,0.0058973284927908605,0
5.367843429196647,Credit,Branch,1.0,2012.2399999999998,0.0026675960269122866,0
5.542086735655903,Debit,ATM,1.0,2487.2,0.0022282432999572513,0
6.360836047567908,Debit,ATM,1.0,14977.99,0.00042467888198399664,0
5.143182869598046,Debit,ATM,1.0,1969.48,0.0026114420403332023,0
5.825203329860541,Debit,Online,4.0,7001.2,0.0008320292706764138,0
5.803959579621873,Credit,Branch,1.0,2525.25,0.0022983702918996434,0
4.892827258127367,Credit,ATM,1.0,7457.94,0.0006560561305302419,0
6.512844279812502,Credit,Branch,1.0,5386.52,0.0012091005472570958,0
4.318021304697969,Debit,Online,1.0,1690.23,0.0025546945118092887,0
5.289175708630753,Debit,Online,1.0,3114.92,0.0016980133385862415,0
3.0978374964911444,Debit,Branch,1.0,3466.74,0.0008935880673169175,0
5.390759801937596,Debit,ATM,1.0,9942.24,0.0005422077722864317,0
6.381832937736722,Debit,Online,3.0,9791.74,0.000651756780483966,0
6.5493931983426155,Debit,Online,1.0,6824.0,0.0009597586750207583,0
5.716237915923547,Debit,ATM,3.0,8583.39,0.0006659650692701696,0
5.003946305945459,Debit,Branch,1.0,1488.65,0.0033613987881248764,0
3.1467351470905185,Debit,Branch,1.0,5583.88,0.0005635391783293973,0
0.6205764877251099,Debit,ATM,1.0,1357.2200000000003,0.00045724089515675626,0
6.630815303062258,Debit,Branch,1.0,10553.23,0.0006283209314173603,0
3.6841181370122253,Credit,Online,1.0,1619.6,0.0022747086546122198,0
4.35040696029342,Credit,Online,4.0,9475.4,0.0004591264706812338,0
3.510350695558678,Debit,Online,1.0,8656.18,0.00040553115757277144,0
6.9312276351672795,Credit,Branch,1.0,207.73999999999978,0.03336491592920917,1
3.074543453978281,Debit,Branch,1.0,949.3800000000001,0.003238475061592874,0
6.496940888942756,Debit,Branch,1.0,1996.38,0.003254360837585781,0
5.669087504859315,Debit,ATM,1.0,8836.51,0.0006415527742127461,0
3.584906863730958,Debit,Branch,1.0,14330.47,0.00025015975496482006,0
5.374027625782512,Credit,ATM,1.0,5368.42,0.00100104455794843,0
3.2726061472891685,Debit,Branch,1.0,8616.05,0.0003798267358347258,0
6.427555848757907,Debit,ATM,1.0,5906.58,0.0010882026229657124,0
6.103430697442801,Debit,ATM,1.0,7863.6,0.0007761624062060666,0
5.937325101007334,Debit,Branch,1.0,2254.71,0.0026332987838811645,0
2.488234439880675,Debit,Online,1.0,6983.04,0.00035632538835239647,0
5.622066145036211,Debit,ATM,1.0,9697.75,0.000579728921145176,0
5.197170184543079,Debit,Online,1.0,5909.52,0.000879457246027122,0
3.506757877322648,Debit,Branch,1.0,7847.62,0.0004468562286810778,0
5.616480146253404,Debit,Branch,1.0,4543.56,0.0012361408556841257,0
5.930785236296131,Debit,Branch,1.0,1307.23,0.004536910288389644,0
5.966095455757441,Debit,ATM,1.0,1819.9099999999999,0.003278236536836526,0
6.202211578085641,Debit,ATM,1.0,577.6700000000001,0.010736599750852399,1
5.009634793762672,Debit,ATM,1.0,7802.36,0.000642066604689098,0
4.795377237056036,Credit,Branch,5.0,2596.61,0.001846783782337043,0
5.972944097470603,Debit,Branch,1.0,2406.31,0.0024822005882318243,0
5.231055139488869,Credit,Branch,1.0,402.4499999999998,0.012998024945896065,1
5.779137288227622,Debit,ATM,1.0,1238.4300000000003,0.0046665029821814355,0
3.0572976292121457,Debit,Branch,1.0,796.3500000000004,0.0038391381041103867,0
5.64052313501701,Debit,ATM,3.0,7888.76,0.0007150075721680331,0
5.29841736154837,Debit,ATM,1.0,4658.89,0.0011372703286721153,0
4.656148430752721,Credit,Online,1.0,5009.29,0.0009295026701891468,0
5.8709621924528355,Credit,Branch,5.0,1822.3400000000001,0.003221661266530732,0
4.040592106222854,Debit,Online,1.0,5346.46,0.0007557509279452379,0
2.4655539212721855,Debit,ATM,1.0,10704.95,0.00023031905065151693,0
4.570061008874523,Debit,Branch,1.0,2434.74,0.0018770221908181763,0
6.169757165284295,Debit,Online,1.0,6568.07,0.0009393561830618974,0
2.312535423847214,Credit,Online,1.0,2791.45,0.000828435194557089,0
3.1095072878128356,Debit,Online,1.0,658.9099999999999,0.004719168456705948,0
5.63221486279678,Debit,Branch,1.0,1346.88,0.0041816753257844785,0
5.963836379990508,Credit,Online,1.0,3022.12,0.001973394961149304,0
5.377082335183691,Debit,ATM,1.0,1582.5500000000002,0.0033977329848537447,0
5.274895196603544,Debit,ATM,1.0,14395.88,0.00036641700240646474,0
3.655839600035736,Debit,ATM,1.0,1741.1,0.0020997298259914057,0
3.0248055210396982,Debit,Branch,1.0,1061.69,0.002849047764448049,0
4.410978456623649,Debit,Online,1.0,7192.45,0.0006132789879141373,0
5.754285456829308,Credit,Branch,1.0,9923.45,0.0005798674308661531,0
6.147698769138618,Debit,ATM,1.0,10915.11,0.0005632282926271979,0
5.986477130596935,Debit,ATM,1.0,719.5200000000004,0.008320098302463608,0
6.160109673085693,Debit,Branch,1.0,7128.82,0.0008641135101019283,0
4.221711158142542,Debit,Online,1.0,9028.49,0.00046759880756827273,0
4.641212777335021,Debit,Branch,1.0,4656.94,0.0009966228418948975,0
6.133593251707915,Credit,Online,3.0,6990.64,0.0008774008176228552,0
6.119175911175262,Debit,Branch,1.0,6366.43,0.0009611628355568661,0
5.591621107767871,Debit,ATM,1.0,1382.62,0.004044221194372877,0
4.720817609514054,Debit,ATM,1.0,14350.11,0.000328974315145579,0
4.8054135174159684,Debit,ATM,1.0,12990.77,0.0003699098296263883,0
5.367283571012759,Debit,Branch,1.0,4835.91,0.0011098807816960301,0
5.2411118927772575,Debit,ATM,1.0,2154.58,0.0024325445761005974,0
6.158841656516114,Credit,Online,1.0,14833.34,0.0004152026216965093,0
4.440177611315912,Debit,ATM,1.0,5061.3,0.0008772800686217045,0
5.36194922679281,Debit,Branch,1.0,7225.06,0.0007421321382510412,0
4.606768907351788,Debit,Online,1.0,2607.58,0.0017666836328511576,0
6.733794671832054,Credit,Branch,1.0,11538.97,0.0005835698222485604,0
3.431079756144025,Credit,Online,3.0,2834.84,0.0012103257171984364,0
1.656321498332951,Debit,Online,1.0,7822.73,0.00021173190156540496,0
3.937495801401177,Credit,Online,1.0,7604.9,0.000517757735328625,0
4.918885435486688,Debit,Online,1.0,1480.3900000000003,0.0033226956649824472,0
5.912231927890838,Debit,Branch,1.0,13696.31,0.00043166604201353527,0
2.9418039315284354,Credit,Branch,1.0,12344.9,0.00023830115525668057,0
4.858260813670253,Credit,Branch,1.0,8630.99,0.000562885696040627,0
2.8752581200861167,Debit,Online,1.0,2202.62,0.0013053809191257734,0
5.7624286700889344,Debit,Branch,1.0,14409.74,0.0003998981709655092,0
6.168836374176023,Debit,ATM,1.0,4894.25,0.0012604252692802295,0
5.059933265817542,Debit,Branch,1.0,8981.61,0.000563365951741055,0
4.02749225523426,Credit,Online,1.0,3791.99,0.0010621051888937464,0
2.8178010650613294,Debit,Branch,1.0,690.1599999999999,0.0040828229179570635,0
5.871215974511807,Debit,Online,1.0,6777.12,0.0008663290563706914,0
5.697596715569115,Debit,Online,1.0,5449.37,0.0010455514519234457,0
6.47520156518324,Debit,Branch,1.0,13779.97,0.0004698995400703172,0
4.331259517620229,Debit,ATM,1.0,9648.6,0.00044890030860640726,0
5.616480146253404,Debit,Online,1.0,1029.1499999999996,0.005457397023026718,0
5.378975269565491,Credit,Branch,1.0,3656.62,0.0014710238607139982,0
6.8718897309621125,Debit,ATM,1.0,6710.51,0.001024048802693251,0
6.044056997227153,Debit,Branch,1.0,1778.75,0.0033979238213485623,0
6.535763630931512,Credit,Branch,1.0,5191.13,0.0012590252278271304,0
5.6566209834785885,Credit,Branch,1.0,14847.97,0.00038096931657850917,0
5.368542811437534,Debit,ATM,1.0,5238.37,0.00102484986960381,0
6.140121593095365,Credit,Branch,1.0,10238.82,0.0005996903542688282,0
5.01747849257825,Debit,ATM,1.0,7491.42,0.0006697633416064752,0
6.062877820391151,Debit,Branch,1.0,2116.36,0.002864766778992367,0
5.7383771194207,Debit,Online,1.0,972.04,0.005903437224203527,0
5.935105813438597,Credit,Branch,1.0,6430.86,0.0009229101260854185,0
4.359908829420263,Debit,Branch,1.0,14077.97,0.00030969726668120126,0
4.996671587078869,Debit,ATM,1.0,3990.6,0.0012521103561062541,0
4.848900370910689,Debit,Branch,1.0,961.6499999999996,0.005042271482249932,0
4.628300603376946,Debit,ATM,1.0,703.2600000000002,0.006581208377229425,0
5.225585370381937,Debit,Branch,1.0,1156.67,0.0045177841306313984,0
6.1140139831864895,Debit,ATM,1.0,1356.4700000000003,0.004507297605683858,0
6.248951552444647,Credit,ATM,1.0,1305.06,0.0047882484732041895,0
6.781103027856688,Debit,ATM,1.0,261.97000000000025,0.025885036560792468,1
5.871244168543131,Debit,Online,1.0,9500.79,0.0006179743125090138,0
4.214938458520516,Credit,Branch,1.0,1210.3300000000004,0.0034824704489825366,0
4.572130331909891,Debit,Branch,1.0,337.6199999999999,0.013542237817357826,1
3.8046604870996465,Debit,Online,1.0,1806.6800000000003,0.002105885097027443,0
4.5954228345332115,Debit,Branch,1.0,6323.45,0.0007267271559880262,0
6.427555848757907,Debit,ATM,1.0,7155.95,0.0008982113973346668,0
6.790738199906102,Debit,Online,1.0,7896.14,0.0008600073200203191,0
4.686565824192085,Debit,Branch,1.0,591.2299999999996,0.007926806529073556,0
3.6262058595858777,Debit,ATM,1.0,2583.07,0.0014038356914773788,0
6.357183470693631,Debit,Online,1.0,234.40999999999985,0.02711993289819765,1
4.453067407778134,Debit,ATM,1.0,4735.61,0.000940336600306443,0
6.725393721388161,Credit,Branch,1.0,6617.52,0.0010163012308821349,0
5.202081758667211,Debit,Branch,5.0,816.0100000000002,0.006375022069166843,0
2.1701959049483004,Credit,Online,1.0,7393.11,0.00029354302924587987,0
4.703203926259457,Debit,Branch,1.0,13510.11,0.0003481247692475567,0
5.442763970913065,Debit,Online,1.0,4466.1,0.0012186838563650266,0
5.8941824243014285,Debit,ATM,1.0,7474.31,0.0007885921809907053,0
4.280685807012206,Debit,ATM,2.0,7225.63,0.0005924308063119219,0
4.8158362157911885,Debit,Branch,1.0,7255.49,0.0006637506516845209,0
6.466968645996121,Debit,ATM,1.0,11417.91,0.0005663881258475109,0
4.156693187286636,Debit,Branch,1.0,1040.4300000000003,0.003995168523862865,0
5.1716764655806395,Credit,ATM,1.0,6039.04,0.0008563739378410779,0
5.1298987149230735,Credit,Branch,1.0,3498.58,0.00146628023795986,0
2.522523513359307,Debit,Online,1.0,6628.75,0.00038054286454594416,0
5.9482177401047,Credit,Branch,1.0,10156.09,0.0005856798965058513,0
2.6727683869575705,Debit,Online,3.0,521.8800000000001,0.005121423290703704,0
4.1944915108270395,Debit,ATM,1.0,9165.02,0.0004576631050261298,0
4.431649785147205,Debit,Branch,4.0,6704.76,0.0006609706812990388,0
6.59455024929927,Credit,Branch,1.0,6384.05,0.0010329728384486708,0
4.457945466231566,Debit,ATM,1.0,6095.65,0.0007313322559908846,0
6.589765190364805,Debit,ATM,1.0,1008.7600000000002,0.006532540138742883,0
4.8782461060505105,Debit,Branch,1.0,4381.24,0.001113439598389816,0
4.235554730773624,Debit,ATM,1.0,1382.8000000000002,0.003063027719677872,0
4.1935863968717495,Debit,Branch,1.0,7380.63,0.0005681881352772298,0
5.260719336132718,Debit,Branch,1.0,1981.67,0.002654689901007768,0
5.365415110080531,Debit,Online,1.0,7036.72,0.0007624880782637036,0
4.492896943505305,Debit,ATM,1.0,3707.82,0.0012117354519647914,0
3.9074123928704627,Credit,Online,1.0,2040.1599999999999,0.0019152480162676199,0
5.670225691127358,Debit,ATM,1.0,267.52999999999975,0.021194728408425838,1
5.968937712526371,Debit,Online,1.0,2617.23,0.002280631703183935,0
3.8977212207172864,Debit,Online,1.0,8883.4,0.00043876457445537163,0
5.813622940335733,Debit,ATM,1.0,1660.6599999999999,0.003500790613570648,0
6.98034567162293,Debit,Branch,1.0,2011.6,0.003470046565728505,0
4.617790217344194,Debit,Online,1.0,4309.9,0.0010714379028151748,0
3.8185910606355935,Debit,ATM,1.0,362.39999999999964,0.010536951050289891,0
7.053741289855495,Credit,Online,1.0,836.6900000000005,0.008430531367468314,0
4.420886705880596,Debit,Branch,1.0,1913.06,0.0023108980930437546,0
6.9531587624359865,Debit,Online,1.0,563.46,0.012340110677641085,1
6.105730293236325,Debit,Online,1.0,6133.22,0.0009955178997712992,0
6.382255852982353,Credit,Branch,1.0,1068.2799999999993,0.005974328690021697,0
5.266465437098854,Debit,Branch,1.0,2037.75,0.00258445120210834,0
4.990500611675875,Debit,Online,1.0,221.78999999999996,0.022501017230954393,1
4.920345822748795,Debit,Online,3.0,1127.54,0.00436378826715188,0
2.531313022602156,Credit,Branch,1.0,2061.61,0.001227833112276778,0
4.638024522859038,Debit,Online,1.0,9326.28,0.0004973070208977794,0
2.1770218700187,Debit,ATM,1.0,2240.49,0.0009716722101048114,0
4.387387240915977,Debit,ATM,1.0,6579.37,0.0006668400228160612,0
5.9609280170463315,Debit,Branch,1.0,1876.35,0.0031768742596227544,0
3.955465563270983,Debit,Branch,1.0,1664.5900000000001,0.00237624013316709,0
5.549270618501514,Debit,ATM,1.0,6910.18,0.0008030573181162736,0
2.173614711697086,Debit,Branch,1.0,1319.85,0.0016468649556354424,0
5.458350709533451,Debit,Branch,1.0,6095.5,0.0008954721859621944,0
5.178237946217495,Debit,Branch,1.0,2420.86,0.0021390076031721603,0
4.817293234018836,Debit,Branch,1.0,359.0600000000004,0.013416401810297497,1
4.470609692592396,Debit,ATM,1.0,3128.71,0.0014288987130769446,0
3.1166215908294443,Debit,ATM,1.0,7587.48,0.00041075845878065344,0
4.426880490307507,Debit,Branch,1.0,290.59000000000015,0.015234111601542633,1
6.11445621647175,Credit,Branch,1.0,7707.96,0.0007932651721688951,0
5.705181495569908,Credit,Branch,1.0,4735.41,0.0012047914532360882,0
6.299812844436419,Debit,ATM,1.0,6165.03,0.0010218624798963506,0
5.851512586680537,Credit,Branch,1.0,1637.75,0.003572897320517151,0
3.8811513417610595,Debit,Branch,1.0,585.5200000000004,0.006628554689428936,0
4.188441885601216,Debit,Branch,1.0,5481.76,0.0007640688183357994,0
5.862835404510801,Credit,ATM,1.0,1982.9,0.002956697465584671,0
1.5686159179138452,Debit,Online,1.0,5766.96,0.00027200048516264584,0
3.15870110183213,Debit,Online,1.0,7139.11,0.000442450263664755,0
6.6439720082012315,Credit,Branch,1.0,4732.57,0.0014038824588331134,0
5.126757692398113,Debit,ATM,1.0,2293.13,0.0022357030314006953,0
3.798854307322508,Credit,Branch,1.0,2870.67,0.0013233336842344069,0
5.971465900601292,Debit,Online,1.0,6885.16,0.0008672951537219793,0
5.970674932900425,Debit,Online,1.0,5500.56,0.0010854667402772334,0
6.232762309002234,Debit,ATM,1.0,5609.44,0.0011111202382057964,0
3.6312503412773,Credit,Online,1.0,1228.9300000000003,0.0029548064912357456,0
5.809132990264027,Debit,ATM,1.0,192.6300000000001,0.030156948503524225,1
5.894650737418622,Debit,Branch,1.0,6590.28,0.0008944461748844855,0
3.774598329516474,Debit,Online,1.0,13485.0,0.0002799108883586349,0
4.815025842975365,Credit,Branch,1.0,6472.5,0.0007439205628388752,0
5.520099992222905,Debit,Online,1.0,2571.39,0.002146737753596599,0
6.136105870267234,Credit,Online,1.0,676.1000000000004,0.009075737125067531,0
4.13947725232944,Debit,Branch,1.0,12352.2,0.0003351206467130637,0
